"","caseid","age","earnings","scores_cognitive_skill","meduc","feduc","faminc79","numsibs","tuit4","school","yob"
"3032",758,29,27309.259765625,-1.86693167686462,6,4,2.5,2,0.0839807689189911,0,1962
"3033",759,26,34717.7578125,0.19602558016777,6,6,2,2,0.0810896083712578,0,1963
"3034",759,27,32938.01953125,0.19602558016777,6,6,2,2,0.0810896083712578,0,1963
"3035",759,28,31607.923828125,0.19602558016777,6,6,2,2,0.0810896083712578,0,1963
"3036",759,29,29456.880859375,0.19602558016777,6,6,2,2,0.0810896083712578,0,1963
"3037",760,26,23715.384765625,0.604845464229584,7,7,1.5,2,0.082320936024189,1,1964
"3038",760,27,14539.65234375,0.604845464229584,7,7,1.5,2,0.082320936024189,1,1964
"3039",760,28,25774.765625,0.604845464229584,7,7,1.5,2,0.082320936024189,1,1964
"3040",760,29,26217.3125,0.604845464229584,7,7,1.5,2,0.082320936024189,1,1964
"3041",761,26,15711.6826171875,-1.28380286693573,8,8,3,3,0.106604188680649,0,1960
"3042",761,27,15158.447265625,-1.28380286693573,8,8,3,3,0.106604188680649,0,1960
"3043",761,28,16011.8388671875,-1.28380286693573,8,8,3,3,0.106604188680649,0,1960
"3044",761,29,16664.515625,-1.28380286693573,8,8,3,3,0.106604188680649,0,1960
"3045",762,26,26201.19140625,-0.514354526996613,7,7,3,3,0.0839807689189911,0,1962
"3046",762,27,8332.26171875,-0.514354526996613,7,7,3,3,0.0839807689189911,0,1962
"3047",762,28,32938.01953125,-0.514354526996613,7,7,3,3,0.0839807689189911,0,1962
"3048",762,29,18964.763671875,-0.514354526996613,7,7,3,3,0.0839807689189911,0,1962
"3049",763,26,19888.36328125,-1.27969110012054,2,3,1.20000004768372,5,0.162869080901146,0,1958
"3050",763,27,10402.4140625,-1.27969110012054,2,3,1.20000004768372,5,0.162869080901146,0,1958
"3051",763,28,15711.6826171875,-1.27969110012054,2,3,1.20000004768372,5,0.162869080901146,0,1958
"3052",763,29,10610.9208984375,-1.27969110012054,2,3,1.20000004768372,5,0.162869080901146,0,1958
"3053",764,26,18445.287109375,-1.44030463695526,3,3,0.620000004768372,6,0.255783051252365,0,1964
"3054",764,27,24022.01953125,-1.44030463695526,3,3,0.620000004768372,6,0.255783051252365,0,1964
"3055",764,28,36821.1015625,-1.44030463695526,3,3,0.620000004768372,6,0.255783051252365,0,1964
"3056",764,29,29792.3984375,-1.44030463695526,3,3,0.620000004768372,6,0.255783051252365,0,1964
"3057",765,26,30568.03515625,-2.19107532501221,4,6,0.735000014305115,3,0.258043348789215,0,1962
"3058",765,27,27774.205078125,-2.19107532501221,4,6,0.735000014305115,3,0.258043348789215,0,1962
"3059",765,28,27404.435546875,-2.19107532501221,4,6,0.735000014305115,3,0.258043348789215,0,1962
"3060",765,29,26550.650390625,-2.19107532501221,4,6,0.735000014305115,3,0.258043348789215,0,1962
"3061",766,26,20804.8359375,-1.28525197505951,3,2,0.288199990987778,6,0.352733135223389,0,1959
"3062",766,27,25138.681640625,-1.28525197505951,3,2,0.288199990987778,6,0.352733135223389,0,1959
"3063",766,28,33348.6015625,-1.28525197505951,3,2,0.288199990987778,6,0.352733135223389,0,1959
"3064",766,29,26201.19140625,-1.28525197505951,3,2,0.288199990987778,6,0.352733135223389,0,1959
"3065",767,26,36390.52734375,0.956366062164307,7,6,1.89999997615814,4,0.258043348789215,0,1962
"3066",767,27,45827.44140625,0.956366062164307,7,6,1.89999997615814,4,0.258043348789215,0,1962
"3067",767,28,51383.3125,0.956366062164307,7,6,1.89999997615814,4,0.258043348789215,0,1962
"3068",767,29,54365.6171875,0.956366062164307,7,6,1.89999997615814,4,0.258043348789215,0,1962
"3069",768,26,13258.9091796875,0.767328560352325,4,3,1.59747707843781,4,0.332140415906906,0,1958
"3070",768,27,6401.48974609375,0.767328560352325,4,3,1.59747707843781,4,0.332140415906906,0,1958
"3071",768,28,5656.2060546875,0.767328560352325,4,3,1.59747707843781,4,0.332140415906906,0,1958
"3072",768,29,7579.22705078125,0.767328560352325,4,3,1.59747707843781,4,0.332140415906906,0,1958
"3073",769,26,13139.7529296875,-0.540236234664917,4,4,1.79212915897369,5,0.233081012964249,0,1957
"3074",769,27,29832.517578125,-0.540236234664917,4,4,1.79212915897369,5,0.233081012964249,0,1957
"3075",769,28,28806.69140625,-0.540236234664917,4,4,1.79212915897369,5,0.233081012964249,0,1957
"3076",769,29,28595.248046875,-0.540236234664917,4,4,1.79212915897369,5,0.233081012964249,0,1957
"3077",770,26,30316.908203125,-1.50969958305359,4,4,1.51999998092651,4,0.102678909897804,0,1961
"3078",770,27,39301.78515625,-1.50969958305359,4,4,1.51999998092651,4,0.102678909897804,0,1961
"3079",770,28,48604.828125,-1.50969958305359,4,4,1.51999998092651,4,0.102678909897804,0,1961
"3080",770,29,36890.58984375,-1.50969958305359,4,4,1.51999998092651,4,0.102678909897804,0,1961
"3081",771,26,37708.0234375,0.36996978521347,8,7,3,2,0.250310659408569,1,1960
"3082",771,27,43959.4921875,0.36996978521347,8,7,3,2,0.250310659408569,1,1960
"3083",771,28,50946.75,0.36996978521347,8,7,3,2,0.250310659408569,1,1960
"3084",771,29,62491.96484375,0.36996978521347,8,7,3,2,0.250310659408569,1,1960
"3085",772,26,24005.57421875,0.154486939311028,4,4,1.79212915897369,3,0.352733135223389,0,1959
"3086",772,27,29852.18359375,0.154486939311028,4,4,1.79212915897369,3,0.352733135223389,0,1959
"3087",772,28,27285.203125,0.154486939311028,4,4,1.79212915897369,3,0.352733135223389,0,1959
"3088",772,29,27656.796875,0.154486939311028,4,4,1.79212915897369,3,0.352733135223389,0,1959
"3089",773,26,55548.38671875,0.418553024530411,4,4,3,3,0.256712973117828,1,1963
"3090",773,27,52700.8515625,0.418553024530411,4,4,3,3,0.256712973117828,1,1963
"3091",773,28,56894.265625,0.418553024530411,4,4,3,3,0.256712973117828,1,1963
"3092",773,29,67505.3203125,0.418553024530411,4,4,3,3,0.256712973117828,1,1963
"3093",774,26,51848.53515625,-0.0353224612772465,5,7,2.51598978042603,1,0.250310659408569,1,1960
"3094",774,27,51538.7421875,-0.0353224612772465,5,7,2.51598978042603,1,0.250310659408569,1,1960
"3095",774,28,57497.046875,-0.0353224612772465,5,7,2.51598978042603,1,0.250310659408569,1,1960
"3096",774,29,55548.38671875,-0.0353224612772465,5,7,2.51598978042603,1,0.250310659408569,1,1960
"3097",775,26,18053.2265625,-0.639106869697571,4,7,2.37608504295349,1,0.256712973117828,1,1963
"3098",775,27,16205.5107421875,-0.639106869697571,4,7,2.37608504295349,1,0.256712973117828,1,1963
"3099",775,28,13907.4931640625,-0.639106869697571,4,7,2.37608504295349,1,0.256712973117828,1,1963
"3100",775,29,16201.2763671875,-0.639106869697571,4,7,2.37608504295349,1,0.256712973117828,1,1963
"3101",776,26,54018.3671875,0.233891218900681,6,7,2.65589475631714,2,0.255783051252365,1,1964
"3102",776,27,51837.015625,0.233891218900681,6,7,2.65589475631714,2,0.255783051252365,1,1964
"3103",776,28,60141.109375,0.233891218900681,6,7,2.65589475631714,2,0.255783051252365,1,1964
"3104",776,29,61968.17578125,0.233891218900681,6,7,2.65589475631714,2,0.255783051252365,1,1964
"3105",777,26,40850.36328125,0.237461969256401,4,4,3.79999995231628,3,0.216691985726357,1,1960
"3106",777,27,45475.36328125,0.237461969256401,4,4,3.79999995231628,3,0.216691985726357,1,1960
"3107",777,28,48035.49609375,0.237461969256401,4,4,3.79999995231628,3,0.216691985726357,1,1960
"3108",777,29,51382.23828125,0.237461969256401,4,4,3.79999995231628,3,0.216691985726357,1,1960
"3109",778,26,40349.80859375,-0.0568086914718151,2,3,1.20000004768372,2,0.217422634363174,0,1962
"3110",778,27,34023.37109375,-0.0568086914718151,2,3,1.20000004768372,2,0.217422634363174,0,1962
"3111",778,28,36890.58984375,-0.0568086914718151,2,3,1.20000004768372,2,0.217422634363174,0,1962
"3112",778,29,32619.384765625,-0.0568086914718151,2,3,1.20000004768372,2,0.217422634363174,0,1962
"3113",779,26,22397.861328125,-1.61065697669983,2,2,1.20000004768372,2,0.197469010949135,0,1964
"3114",779,27,21493.396484375,-1.61065697669983,2,2,1.20000004768372,2,0.197469010949135,0,1964
"3115",779,28,22092.650390625,-1.61065697669983,2,2,1.20000004768372,2,0.197469010949135,0,1964
"3116",779,29,23833.921875,-1.61065697669983,2,2,1.20000004768372,2,0.197469010949135,0,1964
"3117",780,26,12430.2216796875,0.906903743743896,4,4,1.20000004768372,3,0.312121838331223,0,1958
"3118",780,27,13123.046875,0.906903743743896,4,4,1.20000004768372,3,0.312121838331223,0,1958
"3119",780,28,16654.37890625,0.906903743743896,4,4,1.20000004768372,3,0.312121838331223,0,1958
"3120",780,29,14703.69140625,0.906903743743896,4,4,1.20000004768372,3,0.312121838331223,0,1958
"3121",781,26,29112.419921875,-1.50501108169556,3,4,2,3,0.217422634363174,0,1962
"3122",781,27,13887.0966796875,-1.50501108169556,3,4,2,3,0.217422634363174,0,1962
"3123",781,28,5533.5859375,-1.50501108169556,3,4,2,3,0.217422634363174,0,1962
"3124",781,29,8850.220703125,-1.50501108169556,3,4,2,3,0.217422634363174,0,1962
"3125",782,26,22737.669921875,1.11224055290222,6,3,2,3,0.239414349198341,0,1961
"3126",782,27,21834.326171875,1.11224055290222,6,3,2,3,0.239414349198341,0,1961
"3127",782,28,21386.134765625,1.11224055290222,6,3,2,3,0.239414349198341,0,1961
"3128",782,29,23056.607421875,1.11224055290222,6,3,2,3,0.239414349198341,0,1961
"3129",783,26,26709.861328125,1.02494180202484,3,4,1.65222442150116,4,0.169263988733292,1,1960
"3130",783,27,25769.359375,1.02494180202484,3,4,1.65222442150116,4,0.169263988733292,1,1960
"3131",783,28,29112.419921875,1.02494180202484,3,4,1.65222442150116,4,0.169263988733292,1,1960
"3132",783,29,37495.16015625,1.02494180202484,3,4,1.65222442150116,4,0.169263988733292,1,1960
"3133",784,26,17282.853515625,-0.294964581727982,4,4,4,3,0.227948531508446,0,1960
"3134",784,27,23495.603515625,-0.294964581727982,4,4,4,3,0.227948531508446,0,1960
"3135",784,28,42213.0234375,-0.294964581727982,4,4,4,3,0.227948531508446,0,1960
"3136",784,29,38883.86328125,-0.294964581727982,4,4,4,3,0.227948531508446,0,1960
"3137",785,26,23567.525390625,0.815751492977142,4,4,2.26999998092651,4,0.227948531508446,0,1960
"3138",785,27,22737.669921875,0.815751492977142,4,4,2.26999998092651,4,0.227948531508446,0,1960
"3139",785,28,34127.0390625,0.815751492977142,4,4,2.26999998092651,4,0.227948531508446,0,1960
"3140",785,29,8332.26171875,0.815751492977142,4,4,2.26999998092651,4,0.227948531508446,0,1960
"3141",786,26,21221.830078125,-1.06844770908356,4,2,1.40282511711121,3,0.239414349198341,0,1961
"3142",786,27,20815.390625,-1.06844770908356,4,2,1.40282511711121,3,0.239414349198341,0,1961
"3143",786,28,29162.91015625,-1.06844770908356,4,2,1.40282511711121,3,0.239414349198341,0,1961
"3144",786,29,23715.384765625,-1.06844770908356,4,2,1.40282511711121,3,0.239414349198341,0,1961
"3145",787,26,22737.669921875,0.0329281836748123,3,3,1.79999995231628,3,0.206983283162117,0,1961
"3146",787,27,24745.568359375,0.0329281836748123,3,3,1.79999995231628,3,0.206983283162117,0,1961
"3147",787,28,27774.205078125,0.0329281836748123,3,3,1.79999995231628,3,0.206983283162117,0,1961
"3148",787,29,25032.890625,0.0329281836748123,3,3,1.79999995231628,3,0.206983283162117,0,1961
"3149",788,26,27074.548828125,0.246129795908928,4,4,1.5,2,0.217422634363174,1,1962
"3150",788,27,27079.841796875,0.246129795908928,4,4,1.5,2,0.217422634363174,1,1962
"3151",788,28,27009.171875,0.246129795908928,4,4,1.5,2,0.217422634363174,1,1962
"3152",788,29,27562.11328125,0.246129795908928,4,4,1.5,2,0.217422634363174,1,1962
"3153",789,26,15810.255859375,-0.082588791847229,4,4,1.5,2,0.197469010949135,1,1964
"3154",789,27,15171.810546875,-0.082588791847229,4,4,1.5,2,0.197469010949135,1,1964
"3155",789,28,17183.177734375,-0.082588791847229,4,4,1.5,2,0.197469010949135,1,1964
"3156",789,29,16683.740234375,-0.082588791847229,4,4,1.5,2,0.197469010949135,1,1964
"3157",790,26,28281.03125,0.0781613364815712,4,4,1.79212915897369,3,0.227948531508446,0,1960
"3158",790,27,28043.12890625,0.0781613364815712,4,4,1.79212915897369,3,0.227948531508446,0,1960
"3159",790,28,27656.796875,0.0781613364815712,4,4,1.79212915897369,3,0.227948531508446,0,1960
"3160",790,29,27774.205078125,0.0781613364815712,4,4,1.79212915897369,3,0.227948531508446,0,1960
"3161",791,26,26517.802734375,-1.58697462081909,4,8,2,6,0.312121838331223,0,1958
"3162",791,27,24005.57421875,-1.58697462081909,4,8,2,6,0.312121838331223,0,1958
"3163",791,28,31423.353515625,-1.58697462081909,4,8,2,6,0.312121838331223,0,1958
"3164",791,29,27285.203125,-1.58697462081909,4,8,2,6,0.312121838331223,0,1958
"3165",792,26,21106.50390625,0.7315673828125,7,2,1.5,0,0.217422634363174,1,1962
"3166",792,27,24302.42578125,0.7315673828125,7,2,1.5,0,0.217422634363174,1,1962
"3167",792,28,25032.890625,0.7315673828125,7,2,1.5,0,0.217422634363174,1,1962
"3168",792,29,31607.923828125,0.7315673828125,7,2,1.5,0,0.217422634363174,1,1962
"3169",793,26,11933.013671875,0.0708945766091347,4,4,1.79212915897369,5,0.268555492162704,1,1958
"3170",793,27,11522.681640625,0.0708945766091347,4,4,1.79212915897369,5,0.268555492162704,1,1958
"3171",793,28,18854.021484375,0.0708945766091347,4,4,1.79212915897369,5,0.268555492162704,1,1958
"3172",793,29,18190.13671875,0.0708945766091347,4,4,1.79212915897369,5,0.268555492162704,1,1958
"3173",794,26,55548.38671875,-0.206044793128967,6,6,0.800000011920929,5,0.193115994334221,0,1963
"3174",794,27,65876.0703125,-0.206044793128967,6,6,0.800000011920929,5,0.193115994334221,0,1963
"3175",794,28,63215.87890625,-0.206044793128967,6,6,0.800000011920929,5,0.193115994334221,0,1963
"3176",794,29,55231.65234375,-0.206044793128967,6,6,0.800000011920929,5,0.193115994334221,0,1963
"3177",795,26,38654.0390625,1.24713516235352,4,4,1.39999997615814,3,0.212379053235054,1,1961
"3178",795,27,41776.33203125,1.24713516235352,4,4,1.39999997615814,3,0.212379053235054,1,1961
"3179",795,28,39578.2421875,1.24713516235352,4,4,1.39999997615814,3,0.212379053235054,1,1961
"3180",795,29,41765.41796875,1.24713516235352,4,4,1.39999997615814,3,0.212379053235054,1,1961
"3181",796,26,36390.52734375,1.07158124446869,4,4,1.39999997615814,3,0.198605999350548,1,1962
"3182",796,27,39578.2421875,1.07158124446869,4,4,1.39999997615814,3,0.198605999350548,1,1962
"3183",796,28,43478.1875,1.07158124446869,4,4,1.39999997615814,3,0.198605999350548,1,1962
"3184",796,29,46779.734375,1.07158124446869,4,4,1.39999997615814,3,0.198605999350548,1,1962
"3185",797,26,9602.2353515625,0.860571503639221,2,2,0.639500021934509,3,0.331473410129547,1,1959
"3186",797,27,12569.3466796875,0.860571503639221,2,2,0.639500021934509,3,0.331473410129547,1,1959
"3187",797,28,16674.29296875,0.860571503639221,2,2,0.639500021934509,3,0.331473410129547,1,1959
"3188",797,29,15284.025390625,0.860571503639221,2,2,0.639500021934509,3,0.331473410129547,1,1959
"3189",798,26,22737.669921875,0.303329199552536,4,4,1.25,2,0.239414349198341,0,1961
"3190",798,27,23639.287109375,0.303329199552536,4,4,1.25,2,0.239414349198341,0,1961
"3191",798,28,23191.4609375,0.303329199552536,4,4,1.25,2,0.239414349198341,0,1961
"3192",798,29,22943.31640625,0.303329199552536,4,4,1.25,2,0.239414349198341,0,1961
"3193",799,26,31527.330078125,1.38904333114624,6,7,1.70000004768372,4,0.247178465127945,1,1959
"3194",799,27,34094.34375,1.38904333114624,6,7,1.70000004768372,4,0.247178465127945,1,1959
"3195",799,28,40169.890625,1.38904333114624,6,7,1.70000004768372,4,0.247178465127945,1,1959
"3196",799,29,46579.89453125,1.38904333114624,6,7,1.70000004768372,4,0.247178465127945,1,1959
"3197",800,26,41776.33203125,1.31851577758789,6,7,1.70000004768372,4,0.217422634363174,1,1962
"3198",800,27,44438.70703125,1.31851577758789,6,7,1.70000004768372,4,0.217422634363174,1,1962
"3199",800,28,49538.8046875,1.31851577758789,6,7,1.70000004768372,4,0.217422634363174,1,1962
"3200",800,29,51204.86328125,1.31851577758789,6,7,1.70000004768372,4,0.217422634363174,1,1962
"3201",801,26,15158.447265625,-2.80458617210388,2,4,0.400000005960464,4,0.106823854148388,0,1961
"3202",801,27,13100.587890625,-2.80458617210388,2,4,0.400000005960464,4,0.106823854148388,0,1961
"3203",801,28,12498.392578125,-2.80458617210388,2,4,0.400000005960464,4,0.106823854148388,0,1961
"3204",801,29,13175.212890625,-2.80458617210388,2,4,0.400000005960464,4,0.106823854148388,0,1961
"3205",802,26,34934.90234375,-1.08910024166107,2,2,1.89999997615814,3,0.0975812301039696,0,1962
"3206",802,27,45827.44140625,-1.08910024166107,2,2,1.89999997615814,3,0.0975812301039696,0,1962
"3207",802,28,44795.703125,-1.08910024166107,2,2,1.89999997615814,3,0.0975812301039696,0,1962
"3208",802,29,39193.83984375,-1.08910024166107,2,2,1.89999997615814,3,0.0975812301039696,0,1962
"3209",803,26,32938.01953125,-2.2484495639801,1,1,1,3,0.09426449239254,0,1964
"3210",803,27,29079.2890625,-2.2484495639801,1,1,1,3,0.09426449239254,0,1964
"3211",803,28,34366.37109375,-2.2484495639801,1,1,1,3,0.09426449239254,0,1964
"3212",803,29,32175.77734375,-2.2484495639801,1,1,1,3,0.09426449239254,0,1964
"3213",804,26,14097.3544921875,-0.397819072008133,1,2,0.526799976825714,10,0.106823854148388,0,1961
"3214",804,27,24745.568359375,-0.397819072008133,1,2,0.526799976825714,10,0.106823854148388,0,1961
"3215",804,28,12498.392578125,-0.397819072008133,1,2,0.526799976825714,10,0.106823854148388,0,1961
"3216",804,29,15810.255859375,-0.397819072008133,1,2,0.526799976825714,10,0.106823854148388,0,1961
"3217",805,26,37846.15234375,-0.505255520343781,4,4,3.45000004768372,1,0.0975812301039696,0,1962
"3218",805,27,39679.6015625,-0.505255520343781,4,4,3.45000004768372,1,0.0975812301039696,0,1962
"3219",805,28,38208.11328125,-0.505255520343781,4,4,3.45000004768372,1,0.0975812301039696,0,1962
"3220",805,29,37408.6171875,-0.505255520343781,4,4,3.45000004768372,1,0.0975812301039696,0,1962
"3221",806,26,23289.935546875,-0.388983547687531,4,2,2.33689999580383,2,0.133760675787926,0,1962
"3222",806,27,22219.361328125,-0.388983547687531,4,2,2.33689999580383,2,0.133760675787926,0,1962
"3223",806,28,25032.890625,-0.388983547687531,4,2,2.33689999580383,2,0.133760675787926,0,1962
"3224",806,29,27814.97265625,-0.388983547687531,4,2,2.33689999580383,2,0.133760675787926,0,1962
"3225",807,26,30323.529296875,0.139320656657219,1,1,1.60000002384186,2,0.151834726333618,0,1960
"3226",807,27,31832.748046875,0.139320656657219,1,1,1.60000002384186,2,0.151834726333618,0,1960
"3227",807,28,28384.625,0.139320656657219,1,1,1.60000002384186,2,0.151834726333618,0,1960
"3228",807,29,31940.3359375,0.139320656657219,1,1,1.60000002384186,2,0.151834726333618,0,1960
"3229",808,26,39546.28515625,1.61695230007172,4,1,0.360000014305115,5,0.154495999217033,1,1960
"3230",808,27,43959.4921875,1.61695230007172,4,1,0.360000014305115,5,0.154495999217033,1,1960
"3231",808,28,48035.49609375,1.61695230007172,4,1,0.360000014305115,5,0.154495999217033,1,1960
"3232",808,29,51382.23828125,1.61695230007172,4,1,0.360000014305115,5,0.154495999217033,1,1960
"3233",809,26,12569.3466796875,0.57781845331192,4,2,0.910000026226044,2,0.151834726333618,0,1960
"3234",809,27,14248.94140625,0.57781845331192,4,2,0.910000026226044,2,0.151834726333618,0,1960
